metodo,psi2,tempo,z
Solucao Analitica,1.7188498816869595e-34,0.00e+00,-268.86907669760626
Solucao Analitica,1.2177142154728731e-34,0.00e+00,-268.4538348803127
Solucao Analitica,6.207785492318422e-35,0.00e+00,-268.03859306301905
Solucao Analitica,8.893562692162688e-35,0.00e+00,-267.6233512457255
Solucao Analitica,3.81692813332057e-35,0.00e+00,-267.20810942843184
Solucao Analitica,1.2884761549086376e-35,0.00e+00,-266.79286761113826
Solucao Analitica,1.4673385899327962e-35,0.00e+00,-266.3776257938447
Solucao Analitica,1.1498163501589856e-34,0.00e+00,-265.96238397655105
Solucao Analitica,1.0060924881774053e-35,0.00e+00,-265.5471421592575
Solucao Analitica,1.1799430061975586e-34,0.00e+00,-265.13190034196384
Solucao Analitica,6.57990443144108e-35,0.00e+00,-264.71665852467027
Solucao Analitica,1.9559208650513605e-34,0.00e+00,-264.3014167073767
Solucao Analitica,7.039625945340332e-35,0.00e+00,-263.88617489008305
Solucao Analitica,8.985109341243114e-35,0.00e+00,-263.4709330727895
Solucao Analitica,6.897887125769035e-35,0.00e+00,-263.05569125549584
Solucao Analitica,1.4398275808341889e-34,0.00e+00,-262.64044943820227
Solucao Analitica,1.8399587473293762e-35,0.00e+00,-262.2252076209087
Solucao Analitica,1.6261558399577356e-34,0.00e+00,-261.80996580361506
Solucao Analitica,1.7671608643193063e-34,0.00e+00,-261.3947239863215
Solucao Analitica,2.650972399070112e-34,0.00e+00,-260.97948216902785
Solucao Analitica,5.102290913915163e-35,0.00e+00,-260.56424035173427
Solucao Analitica,2.2976746267374128e-35,0.00e+00,-260.14899853444064
Solucao Analitica,3.266304195287583e-35,0.00e+00,-259.73375671714706
Solucao Analitica,5.90204348905221e-35,0.00e+00,-259.3185148998534
Solucao Analitica,1.1966183588231966e-34,0.00e+00,-258.90327308255985
Solucao Analitica,4.074838539744738e-35,0.00e+00,-258.4880312652663
Solucao Analitica,8.922231711481557e-36,0.00e+00,-258.07278944797264
Solucao Analitica,2.6036511104492483e-35,0.00e+00,-257.65754763067906
Solucao Analitica,8.354077639175721e-35,0.00e+00,-257.2423058133854
Solucao Analitica,1.4144227611765332e-34,0.00e+00,-256.82706399609185
Solucao Analitica,2.0500433681925702e-35,0.00e+00,-256.4118221787983
Solucao Analitica,4.975279839855332e-36,0.00e+00,-255.99658036150467
Solucao Analitica,8.987388996005653e-36,0.00e+00,-255.58133854421106
Solucao Analitica,3.152675848905375e-35,0.00e+00,-255.16609672691746
Solucao Analitica,1.0201086913229665e-35,0.00e+00,-254.75085490962385
Solucao Analitica,7.479817491076068e-36,0.00e+00,-254.33561309233025
Solucao Analitica,3.9609062752674326e-35,0.00e+00,-253.92037127503667
Solucao Analitica,3.686644157766399e-35,0.00e+00,-253.50512945774307
Solucao Analitica,3.252886742312975e-35,0.00e+00,-253.08988764044946
Solucao Analitica,1.2197976308788256e-34,0.00e+00,-252.67464582315586
Solucao Analitica,2.727146893907707e-35,0.00e+00,-252.25940400586222
Solucao Analitica,7.111740822474841e-36,0.00e+00,-251.84416218856865
Solucao Analitica,1.491474579163011e-34,0.00e+00,-251.42892037127504
Solucao Analitica,1.3635734469538533e-36,0.00e+00,-251.01367855398144
Solucao Analitica,4.317590750570262e-35,0.00e+00,-250.59843673668783
Solucao Analitica,1.29586497234649e-34,0.00e+00,-250.18319491939425
Solucao Analitica,3.987276837989199e-35,0.00e+00,-249.76795310210065
Solucao Analitica,3.3854237303681874e-36,0.00e+00,-249.35271128480704
Solucao Analitica,9.272299439286205e-35,0.00e+00,-248.93746946751344
Solucao Analitica,3.987276837989199e-35,0.00e+00,-248.52222765021983
Solucao Analitica,8.726870060504661e-35,0.00e+00,-248.10698583292626
Solucao Analitica,2.2616511309820812e-35,0.00e+00,-247.69174401563265
Solucao Analitica,3.761581922631321e-36,0.00e+00,-247.27650219833905
Solucao Analitica,8.806803676360578e-35,0.00e+00,-246.86126038104544
Solucao Analitica,6.394689268473244e-35,0.00e+00,-246.44601856375186
Solucao Analitica,1.835651978244084e-34,0.00e+00,-246.03077674645826
Solucao Analitica,6.394689268473244e-35,0.00e+00,-245.61553492916465
Solucao Analitica,7.090581924160038e-35,0.00e+00,-245.20029311187105
Solucao Analitica,5.115751414778595e-35,0.00e+00,-244.78505129457744
Solucao Analitica,3.0092655381050566e-35,0.00e+00,-244.36980947728387
Solucao Analitica,1.0306734468009817e-34,0.00e+00,-243.95456765999026
Solucao Analitica,0.0,0.00e+00,-243.53932584269666
Solucao Analitica,1.2037062152420224e-35,0.00e+00,-243.12408402540302
Solucao Analitica,2.4074124304840454e-35,0.00e+00,-242.70884220810942
Solucao Analitica,5.115751414778595e-35,0.00e+00,-242.29360039081584
Solucao Analitica,1.0250310739170347e-34,0.00e+00,-241.87835857352223
Solucao Analitica,6.018531076210113e-35,0.00e+00,-241.46311675622863
Solucao Analitica,5.115751414778595e-35,0.00e+00,-241.04787493893502
Solucao Analitica,7.640713280344868e-35,0.00e+00,-240.63263312164145
Solucao Analitica,5.115751414778595e-35,0.00e+00,-240.21739130434784
Solucao Analitica,1.564818079814629e-34,0.00e+00,-239.80214948705424
Solucao Analitica,7.712418435745028e-35,0.00e+00,-239.38690766976063
Solucao Analitica,6.018531076210113e-35,0.00e+00,-238.97166585246703
Solucao Analitica,1.2037062152420224e-35,0.00e+00,-238.55642403517345
Solucao Analitica,5.383764126766077e-35,0.00e+00,-238.14118221787984
Solucao Analitica,4.81482486096809e-35,0.00e+00,-237.72594040058624
Solucao Analitica,1.2037062152420224e-35,0.00e+00,-237.31069858329263
Solucao Analitica,4.833632770581247e-35,0.00e+00,-236.89545676599906
Solucao Analitica,3.009265538105056e-34,0.00e+00,-236.48021494870545
Solucao Analitica,2.4074124304840452e-34,0.00e+00,-236.06497313141185
Solucao Analitica,9.629649721936181e-35,0.00e+00,-235.64973131411824
Solucao Analitica,2.046300565911438e-34,0.00e+00,-235.23448949682464
Solucao Analitica,1.564818079814629e-34,0.00e+00,-234.81924767953106
Solucao Analitica,6.695615822283749e-35,0.00e+00,-234.40400586223743
Solucao Analitica,1.925929944387236e-34,0.00e+00,-233.98876404494382
Solucao Analitica,9.629649721936181e-35,0.00e+00,-233.57352222765022
Solucao Analitica,1.956022599768286e-34,0.00e+00,-233.1582804103566
Solucao Analitica,4.81482486096809e-35,0.00e+00,-232.74303859306303
Solucao Analitica,2.046300565911438e-34,0.00e+00,-232.32779677576943
Solucao Analitica,2.1967638428166905e-34,0.00e+00,-231.91255495847582
Solucao Analitica,4.8148248609680905e-34,0.00e+00,-231.49731314118222
Solucao Analitica,6.018531076210113e-35,0.00e+00,-231.08207132388864
Solucao Analitica,2.4074124304840452e-34,0.00e+00,-230.66682950659504
Solucao Analitica,9.629649721936181e-35,0.00e+00,-230.25158768930143
Solucao Analitica,2.1967638428166905e-34,0.00e+00,-229.83634587200783
Solucao Analitica,9.629649721936181e-35,0.00e+00,-229.42110405471422
Solucao Analitica,6.018531076210113e-35,0.00e+00,-229.00586223742064
Solucao Analitica,7.52316384526264e-35,0.00e+00,-228.59062042012704
Solucao Analitica,0.0,0.00e+00,-228.17537860283343
Solucao Analitica,2.4074124304840452e-34,0.00e+00,-227.76013678553983
Solucao Analitica,1.933453108232499e-34,0.00e+00,-227.34489496824625
Solucao Analitica,3.009265538105056e-36,0.00e+00,-226.92965315095265
Solucao Analitica,1.2037062152420224e-35,0.00e+00,-226.51441133365904
Solucao Analitica,7.52316384526264e-35,0.00e+00,-226.09916951636544
Solucao Analitica,2.4074124304840454e-35,0.00e+00,-225.68392769907183
Solucao Analitica,9.629649721936181e-35,0.00e+00,-225.26868588177823
Solucao Analitica,1.88079096131566e-37,0.00e+00,-224.85344406448462
Solucao Analitica,3.009265538105056e-36,0.00e+00,-224.43820224719101
Solucao Analitica,3.9120451995365723e-35,0.00e+00,-224.0229604298974
Solucao Analitica,1.6974138425873832e-35,0.00e+00,-223.6077186126038
Solucao Analitica,1.2037062152420226e-34,0.00e+00,-223.19247679531023
Solucao Analitica,1.0833355937178202e-34,0.00e+00,-222.77723497801662
Solucao Analitica,8.242566387965879e-35,0.00e+00,-222.36199316072302
Solucao Analitica,1.956022599768286e-34,0.00e+00,-221.9467513434294
Solucao Analitica,6.695615822283749e-35,0.00e+00,-221.53150952613584
Solucao Analitica,1.1462906630440463e-34,0.00e+00,-221.11626770884223
Solucao Analitica,6.770847460736376e-36,0.00e+00,-220.70102589154862
Solucao Analitica,1.5046327690525283e-35,0.00e+00,-220.28578407425502
Solucao Analitica,7.652762097440798e-35,0.00e+00,-219.87054225696141
Solucao Analitica,1.023150282955719e-34,0.00e+00,-219.45530043966784
Solucao Analitica,1.8995988709288166e-35,0.00e+00,-219.04005862237423
Solucao Analitica,5.972686796528042e-35,0.00e+00,-218.62481680508063
Solucao Analitica,2.2005254247393225e-35,0.00e+00,-218.20957498778702
Solucao Analitica,1.2055870062033383e-34,0.00e+00,-217.79433317049342
Solucao Analitica,8.04155685397527e-35,0.00e+00,-217.37909135319984
Solucao Analitica,1.1472824864025525e-35,0.00e+00,-216.96384953590623
Solucao Analitica,1.0955607349663718e-35,0.00e+00,-216.5486077186126
Solucao Analitica,1.2989212576586277e-35,0.00e+00,-216.133365901319
Solucao Analitica,7.5842895515054e-35,0.00e+00,-215.71812408402542
Solucao Analitica,1.3872008834053815e-34,0.00e+00,-215.3028822667318
Solucao Analitica,2.2901568689895216e-35,0.00e+00,-214.8876404494382
Solucao Analitica,1.2648319214847816e-35,0.00e+00,-214.4723986321446
Solucao Analitica,2.0746299797662557e-34,0.00e+00,-214.057156814851
Solucao Analitica,1.7745556593600958e-34,0.00e+00,-213.64191499755742
Solucao Analitica,2.0841514840079158e-35,0.00e+00,-213.22667318026382
Solucao Analitica,1.35916534313827e-35,0.00e+00,-212.8114313629702
Solucao Analitica,4.7489971773220415e-36,0.00e+00,-212.3961895456766
Solucao Analitica,8.652813916402859e-35,0.00e+00,-211.98094772838303
Solucao Analitica,1.9278107353485515e-36,0.00e+00,-211.56570591108942
Solucao Analitica,2.899062942715466e-35,0.00e+00,-211.15046409379582
Solucao Analitica,3.212038313621901e-36,0.00e+00,-210.7352222765022
Solucao Analitica,2.472916853183617e-34,0.00e+00,-210.3199804592086
Solucao Analitica,1.2250487845491394e-34,0.00e+00,-209.90473864191503
Solucao Analitica,3.6219919684711734e-35,0.00e+00,-209.48949682462143
Solucao Analitica,5.831627474429368e-35,0.00e+00,-209.07425500732782
Solucao Analitica,1.35217849859057e-34,0.00e+00,-208.65901319003422
Solucao Analitica,1.6989566789228374e-35,0.00e+00,-208.2437713727406
Solucao Analitica,1.3635734469538533e-36,0.00e+00,-207.828529555447
Solucao Analitica,7.640713280344869e-36,0.00e+00,-207.4132877381534
Solucao Analitica,7.520959793354848e-36,0.00e+00,-206.9980459208598
Solucao Analitica,2.279944761816753e-35,0.00e+00,-206.5828041035662
Solucao Analitica,1.1331765541926853e-35,0.00e+00,-206.1675622862726
Solucao Analitica,9.03161697095534e-35,0.00e+00,-205.752320468979
Solucao Analitica,5.165948696978553e-35,0.00e+00,-205.3370786516854
Solucao Analitica,7.42030808956569e-36,0.00e+00,-204.9218368343918
Solucao Analitica,1.7726454810400096e-35,0.00e+00,-204.5065950170982
Solucao Analitica,2.2584185215173196e-35,0.00e+00,-204.09135319980462
Solucao Analitica,9.412477140621762e-35,0.00e+00,-203.676111382511
Solucao Analitica,5.4366613725530806e-37,0.00e+00,-203.2608695652174
Solucao Analitica,8.757432913626043e-36,0.00e+00,-202.8456277479238
Solucao Analitica,6.071428321997115e-36,0.00e+00,-202.4303859306302
Solucao Analitica,9.828602140812851e-35,0.00e+00,-202.01514411333662
Solucao Analitica,1.573105314987926e-35,0.00e+00,-201.599902296043
Solucao Analitica,3.6734198463196485e-35,0.00e+00,-201.1846604787494
Solucao Analitica,7.118793788579772e-35,0.00e+00,-200.7694186614558
Solucao Analitica,6.884870412766139e-35,0.00e+00,-200.35417684416223
Solucao Analitica,5.942417816994369e-35,0.00e+00,-199.93893502686862
Solucao Analitica,4.977043081381565e-35,0.00e+00,-199.52369320957501
Solucao Analitica,1.0772769002063909e-35,0.00e+00,-199.10845139228138
Solucao Analitica,7.665994275496867e-35,0.00e+00,-198.69320957498778
Solucao Analitica,5.318173515915261e-36,0.00e+00,-198.2779677576942
Solucao Analitica,1.9036704800201804e-35,0.00e+00,-197.8627259404006
Solucao Analitica,8.410445677611621e-36,0.00e+00,-197.447484123107
Solucao Analitica,1.9470158736297922e-35,0.00e+00,-197.03224230581338
Solucao Analitica,5.211073126928862e-35,0.00e+00,-196.61700048851978
Solucao Analitica,3.841667406800708e-36,0.00e+00,-196.2017586712262
Solucao Analitica,5.13143830474327e-35,0.00e+00,-195.7865168539326
Solucao Analitica,4.799481272914809e-36,0.00e+00,-195.371275036639
Solucao Analitica,8.124007015493847e-36,0.00e+00,-194.9560332193454
Solucao Analitica,4.857863786079576e-35,0.00e+00,-194.5407914020518
Solucao Analitica,7.848940423081622e-35,0.00e+00,-194.1255495847582
Solucao Analitica,7.529725478493453e-35,0.00e+00,-193.7103077674646
Solucao Analitica,1.464880812931492e-36,0.00e+00,-193.295065950171
Solucao Analitica,1.0435020053449329e-35,0.00e+00,-192.8798241328774
Solucao Analitica,1.07201338528504e-34,0.00e+00,-192.4645823155838
Solucao Analitica,1.2428308378797992e-35,0.00e+00,-192.0493404982902
Solucao Analitica,1.8028817450371442e-35,0.00e+00,-191.6340986809966
Solucao Analitica,2.0760678537514948e-34,0.00e+00,-191.218856863703
Solucao Analitica,8.668370181426569e-35,0.00e+00,-190.80361504640942
Solucao Analitica,2.0277846961101495e-35,0.00e+00,-190.3883732291158
Solucao Analitica,5.634232775339134e-35,0.00e+00,-189.97313141182218
Solucao Analitica,3.445045988515636e-35,0.00e+00,-189.55788959452858
Solucao Analitica,8.213355883188336e-35,0.00e+00,-189.14264777723497
Solucao Analitica,2.875689434366967e-35,0.00e+00,-188.7274059599414
Solucao Analitica,3.7835150599095816e-35,0.00e+00,-188.3121641426478
Solucao Analitica,1.0425735032481174e-34,0.00e+00,-187.89692232535418
Solucao Analitica,4.1764923690125766e-35,0.00e+00,-187.48168050806058
Solucao Analitica,1.0046769820357827e-34,0.00e+00,-187.06643869076697
Solucao Analitica,6.634580400036954e-35,0.00e+00,-186.6511968734734
Solucao Analitica,3.648478127084595e-35,0.00e+00,-186.2359550561798
Solucao Analitica,4.8873209260937394e-36,0.00e+00,-185.82071323888619
Solucao Analitica,2.500770895804637e-34,0.00e+00,-185.40547142159258
Solucao Analitica,1.2825947966247563e-35,0.00e+00,-184.990229604299
Solucao Analitica,1.4698116154562829e-34,0.00e+00,-184.5749877870054
Solucao Analitica,5.313639611289552e-35,0.00e+00,-184.1597459697118
Solucao Analitica,3.5797585548433834e-35,0.00e+00,-183.7445041524182
Solucao Analitica,8.006284968349985e-35,0.00e+00,-183.32926233512458
Solucao Analitica,4.1565020245546525e-35,0.00e+00,-182.914020517831
Solucao Analitica,2.2841314169957226e-35,0.00e+00,-182.4987787005374
Solucao Analitica,2.907098163543035e-35,0.00e+00,-182.0835368832438
Solucao Analitica,2.0846278211972583e-35,0.00e+00,-181.6682950659502
Solucao Analitica,1.903780116215547e-36,0.00e+00,-181.25305324865656
Solucao Analitica,3.965578470171584e-35,0.00e+00,-180.83781143136298
Solucao Analitica,1.5357942234126513e-35,0.00e+00,-180.42256961406937
Solucao Analitica,4.6287907847960434e-35,0.00e+00,-180.00732779677577
Solucao Analitica,2.324350247735601e-35,0.00e+00,-179.59208597948216
Solucao Analitica,7.65038002250052e-35,0.00e+00,-179.1768441621886
Solucao Analitica,3.531150427592047e-34,0.00e+00,-178.76160234489498
Solucao Analitica,4.790778489020607e-35,0.00e+00,-178.34636052760138
Solucao Analitica,6.502934623645317e-36,0.00e+00,-177.93111871030777
Solucao Analitica,6.155603586746407e-35,0.00e+00,-177.51587689301417
Solucao Analitica,3.437233180253009e-36,0.00e+00,-177.1006350757206
Solucao Analitica,2.4061288996467893e-36,0.00e+00,-176.68539325842698
Solucao Analitica,9.271788918772374e-35,0.00e+00,-176.27015144113338
Solucao Analitica,4.4236025173900616e-35,0.00e+00,-175.85490962383977
Solucao Analitica,1.9961238020506773e-36,0.00e+00,-175.4396678065462
Solucao Analitica,2.349897627254098e-35,0.00e+00,-175.0244259892526
Solucao Analitica,6.227134322439729e-35,0.00e+00,-174.609184171959
Solucao Analitica,5.984547641811527e-35,0.00e+00,-174.19394235466538
Solucao Analitica,2.5639288696011685e-35,0.00e+00,-173.77870053737178
Solucao Analitica,1.6525142173919032e-34,0.00e+00,-173.3634587200782
Solucao Analitica,2.9012853832285147e-36,0.00e+00,-172.9482169027846
Solucao Analitica,3.205550051155222e-35,0.00e+00,-172.532975085491
Solucao Analitica,6.117212265390789e-36,0.00e+00,-172.11773326819736
Solucao Analitica,2.6045392653047553e-36,0.00e+00,-171.70249145090375
Solucao Analitica,5.362871515194268e-35,0.00e+00,-171.28724963361017
Solucao Analitica,2.977651089016531e-35,0.00e+00,-170.87200781631657
Solucao Analitica,2.0873477257540754e-38,0.00e+00,-170.45676599902296
Solucao Analitica,4.94288977431042e-35,0.00e+00,-170.04152418172936
Solucao Analitica,5.1645101067276416e-36,0.00e+00,-169.62628236443578
Solucao Analitica,2.834867028925205e-35,0.00e+00,-169.21104054714218
Solucao Analitica,6.996695468922586e-35,0.00e+00,-168.79579872984857
Solucao Analitica,4.4481733217169295e-36,0.00e+00,-168.38055691255497
Solucao Analitica,2.280057713831096e-35,0.00e+00,-167.96531509526136
Solucao Analitica,2.2687831503770775e-35,0.00e+00,-167.55007327796778
Solucao Analitica,2.451545184365009e-35,0.00e+00,-167.13483146067418
Solucao Analitica,3.573389101769207e-35,0.00e+00,-166.71958964338057
Solucao Analitica,2.1626658127988865e-35,0.00e+00,-166.30434782608697
Solucao Analitica,4.495917009465174e-35,0.00e+00,-165.8891060087934
Solucao Analitica,1.362205412262571e-34,0.00e+00,-165.47386419149979
Solucao Analitica,2.8717541428109794e-35,0.00e+00,-165.05862237420618
Solucao Analitica,1.2433701401277062e-34,0.00e+00,-164.64338055691258
Solucao Analitica,2.233013667465098e-35,0.00e+00,-164.22813873961897
Solucao Analitica,5.949155620929631e-36,0.00e+00,-163.8128969223254
Solucao Analitica,1.566052449457153e-35,0.00e+00,-163.39765510503176
Solucao Analitica,1.7005373563638966e-35,0.00e+00,-162.98241328773815
Solucao Analitica,1.0062272733193228e-35,0.00e+00,-162.56717147044455
Solucao Analitica,1.3559091360931028e-36,0.00e+00,-162.15192965315094
Solucao Analitica,2.990294845220555e-35,0.00e+00,-161.73668783585737
Solucao Analitica,4.995303539264553e-35,0.00e+00,-161.32144601856376
Solucao Analitica,1.7086710627705139e-34,0.00e+00,-160.90620420127016
Solucao Analitica,1.795020980437357e-34,0.00e+00,-160.49096238397655
Solucao Analitica,3.0703924352588316e-35,0.00e+00,-160.07572056668297
Solucao Analitica,4.072655625629044e-34,0.00e+00,-159.66047874938937
Solucao Analitica,3.818624987408348e-35,0.00e+00,-159.24523693209576
Solucao Analitica,2.648797306186189e-35,0.00e+00,-158.82999511480216
Solucao Analitica,3.4274585510980476e-35,0.00e+00,-158.41475329750855
Solucao Analitica,4.056506608408328e-35,0.00e+00,-157.99951148021498
Solucao Analitica,3.6764983678842344e-35,0.00e+00,-157.58426966292137
Solucao Analitica,5.173708007192608e-35,0.00e+00,-157.16902784562777
Solucao Analitica,4.0323572340927054e-35,0.00e+00,-156.75378602833416
Solucao Analitica,1.4979964405943312e-34,0.00e+00,-156.33854421104058
Solucao Analitica,3.575055442777451e-35,0.00e+00,-155.92330239374698
Solucao Analitica,2.3845921653216266e-35,0.00e+00,-155.50806057645337
Solucao Analitica,7.013171672411423e-35,0.00e+00,-155.09281875915977
Solucao Analitica,5.7694807440101834e-36,0.00e+00,-154.67757694186614
Solucao Analitica,3.6129420690977077e-35,0.00e+00,-154.26233512457256
Solucao Analitica,2.127327856430818e-34,0.00e+00,-153.84709330727895
Solucao Analitica,9.46481885340349e-35,0.00e+00,-153.43185148998538
